Ten dich vu,Gia (VND)
Phẫu thuật mở khí quản (Gây tê/ gây mê)," 759,800   "
Phẫu thuật mở lại hốc mổ cầm máu sau phẫu thuật vùng đầu cổ," 3,045,800   "
Phẫu thuật mở lỗ thông mũi xoang qua khe dưới," 1,075,700   "
Phẫu thuật mở rộng điểm lệ," 620,000   "
Phẫu thuật nạo túi lợi," 89,500   "
Phẫu thuật nạo VA gây mê," 852,900   "
Phẫu thuật nạo VA gây mê nội khí quản," 852,900   "
Phẫu thuật nạo VA nội soi," 3,045,800   "
Phẫu thuật nạo vét sụn vành tai," 1,075,700   "
Phẫu thuật nối gân gấp/kéo dài gân (1 gân)," 3,302,900   "
Phẫu thuật nội soi bịt lỗ thủng vách ngăn mũi," 3,526,900   "
Phẫu thuật nội soi bóc u lạc nội mạc tử cung," 5,503,300   "
Phẫu thuật nội soi buồng tử cung cắt polyp," 5,990,300   "
Phẫu thuật nội soi buồng tử cung cắt polyp buồng tử cung," 5,990,300   "
Phẫu thuật nội soi buồng tử cung lấy dị vật buồng tử cung," 5,990,300   "
Phẫu thuật nội soi cắt cuốn dưới," 4,211,900   "
Phẫu thuật nội soi cắt hoạt mạc viêm khớp gối," 3,602,500   "
Phẫu thuật nội soi cắt lọc sụn khớp gối," 3,602,500   "
Phẫu thuật nội soi cắt polyp mũi [gây mê]," 705,900   "
Phẫu thuật nội soi cắt phần phụ," 5,503,300   "
Phẫu thuật nội soi cắt ruột thừa," 2,818,700   "
Phẫu thuật nội soi cắt ruột thừa + rửa bụng," 2,818,700   "
Phẫu thuật nội soi cắt sụn chêm," 3,602,500   "
Phẫu thuật nội soi cắt tinh hoàn trong ổ bụng," 1,596,600   "
Phẫu thuật nội soi cắt túi mật," 3,431,900   "
"Phẫu thuật nội soi cắt u lành tính thanh quản (papiloma, kén hơi thanh quản,…) (gây tê/gây mê)"," 4,535,700   "
Phẫu thuật nội soi cắt u nang buồng trứng kèm triệt sản," 5,503,300   "
Phẫu thuật nội soi cắt u nang buồng trứng xoắn," 5,503,300   "
"Phẫu thuật nội soi cắt u nang buồng trứng, nang cạnh vòi tử cung"," 5,503,300   "
Phẫu thuật nội soi cắt u nang hạ họng/hố lưỡi thanh thiệt," 3,340,900   "
Phẫu thuật nội soi cầm máu mũi," 2,981,800   "
Phẫu thuật nội soi cầm máu sau nạo VA (gây mê)," 1,075,700   "
Phẫu thuật nội soi cầm máu sau phẫu thuật nội soi mũi xoang," 1,658,900   "
Phẫu thuật nội soi chỉnh hình cuốn mũi dưới," 4,211,900   "
Phẫu thuật nội soi chỉnh hình cuốn mũi giữa," 4,211,900   "
Phẫu thuật nội soi chỉnh hình vách ngăn," 3,526,900   "
Phẫu thuật nội soi chỉnh hình vách ngăn mũi," 3,526,900   "
Phẫu thuật nội soi khâu lỗ thủng tử cung," 5,521,300   "
Phẫu thuật nội soi khâu sụn chêm," 3,602,500   "
Phẫu thuật nội soi khâu thủng dạ dày," 3,136,900   "
Phẫu thuật nội soi lấy dụng cụ tử cung trong ổ bụng," 5,970,800   "
Phẫu thuật nội soi mở dẫn lưu/cắt bỏ u nhày xoang," 5,244,100   "
Phẫu thuật nội soi mở lỗ thông mũi xoang qua khe dưới," 1,075,700   "
Phẫu thuật nội soi mở xoang hàm," 3,180,600   "
Phẫu thuật nội soi mở xoang sàng," 3,180,600   "
Phẫu thuật nội soi nạo sàng trước /sau," 9,076,600   "
Phẫu thuật nội soi nạo V.A," 3,045,800   "
Phẫu thuật nội soi ổ bụng chẩn đoán các bệnh lý phụ khoa," 5,395,300   "
Phẫu thuật nội soi ổ bụng chẩn đoán trong phụ khoa," 5,395,300   "
Phẫu thuật nội soi qua dạ dày cắt polyp dạ dày (Intraluminal Lap Surgery)," 2,913,900   "
Phẫu thuật nội soi tách dính dây thanh," 3,180,600   "
Phẫu thuật nội soi tách dính niêm mạc hốc mũi," 1,646,800   "
Phẫu thuật nội soi tái tạo dây chằng chéo trước bằng gân bánh chè tự thân," 4,594,500   "
Phẫu thuật nội soi tái tạo dây chằng chéo trước bằng gân chân ngỗng," 4,594,500   "
Phẫu thuật nội soi tái tạo lại dây chằng chéo trước," 4,594,500   "
Phẫu thuật nội soi thai ngoài tử cung chưa vỡ," 5,503,300   "
Phẫu thuật nội soi thai ngoài tử cung thể huyết tụ thành nang," 5,503,300   "
Phẫu thuật nội soi thai ngoài tử cung vỡ," 5,503,300   "
Phẫu thuật nội soi thắt tĩnh mạch tinh," 1,596,600   "
Phẫu thuật nội soi thắt/đốt động mạch bướm khẩu cái," 2,981,800   "
Phẫu thuật nội soi triệt sản nữ," 5,186,800   "
Phẫu thuật nội soi u nang buồng trứng," 5,503,300   "
Phẫu thuật nội soi vi phẫu thanh quản cắt u nang/ polyp/ hạt xơ/u hạt dây thanh (gây tê/gây mê)," 3,180,600   "
Phẫu thuật nội soi viêm phần phụ," 7,279,100   "
Phẫu thuật nội soi viêm phúc mạc do viêm ruột thừa," 3,136,900   "
Phẫu thuật nhổ răng khôn mọc lệch có cắt thân chia chân răng," 398,600   "
Phẫu thuật nhổ răng khôn mọc lệch hàm dưới," 398,600   "
Phẫu thuật nhổ răng khôn mọc lệch hàm trên," 398,600   "
Phẫu thuật nhổ răng lạc chỗ," 369,500   "
Phẫu thuật nhổ răng ngầm," 239,500   "
Phẫu thuật phì đại tuyến vú nam," 3,135,800   "
"Phẫu thuật quặm (Panas, Cuenod, Nataf, Trabut) [1 mi  - gây mê]"," 1,351,400   "
Phẫu thuật quặm [1 mi  - gây mê]," 1,351,400   "
Phẫu thuật quặm tái phát [1 mi  - gây mê]," 1,351,400   "
Phẫu thuật rò hậu môn thể đơn giản," 2,816,900   "
"Phẫu thuật rò, nang ống rốn tràng, niệu rốn"," 2,396,200   "
"Phẫu thuật rút nẹp, dụng cụ kết hợp xương"," 1,857,900   "
Phẫu thuật rút ngắn cơ nâng mi trên điều trị sụp mi," 1,402,600   "
Phẫu thuật sinh thiết hạch cổ," 3,340,900   "
Phẫu thuật sửa mỏm cụt chi," 3,226,900   "
Phẫu thuật sửa mỏm cụt ngón tay/ngón chân (1 ngón)," 3,226,900   "
Phẫu thuật sửa trục điều trị lệch trục sau gãy đầu dưới xương quay," 4,102,500   "
Phẫu thuật tái tạo miệng sáo do hẹp miệng sáo," 1,509,500   "
Phẫu thuật tán nhuyễn thể thủy tinh bằng siêu âm (phaco) có hoặc không đặt IOL," 2,752,600   "
Phẫu thuật tạo hình bằng các vạt da có cuống mạch liền," 3,720,600   "
Phẫu thuật tạo hình cứng khớp cổ tay sau chấn thương," 2,275,900   "
Phẫu thuật tạo thông động - tĩnh mạch để chạy thận nhân tạo," 3,996,300   "
Phẫu thuật tắc ruột do giun," 3,993,400   "
Phẫu thuật tổn thương gân Achille," 3,302,900   "
Phẫu thuật tổn thương gân cơ chày sau," 3,302,900   "
Phẫu thuật tổn thương gân cơ mác bên," 3,302,900   "
Phẫu thuật tổn thương gân chày trước," 3,302,900   "
Phẫu thuật tổn thương gân duỗi cẳng và bàn ngón tay," 3,302,900   "
Phẫu thuật tổn thương gân duỗi dài ngón I," 3,302,900   "
Phẫu thuật tổn thương gân gấp bàn - cổ tay," 3,302,900   "
Phẫu thuật tổn thương gân gấp của cổ tay và cẳng tay," 3,302,900   "
Phẫu thuật tổn thương gân gấp dài ngón I," 3,302,900   "
Phẫu thuật tháo lồng không cắt ruột," 2,396,200   "
Phẫu thuật thắt các mạch máu lớn ngoại vi," 3,433,300   "
Phẫu thuật thắt động mạch tử cung trong cấp cứu sản phụ khoa," 3,596,900   "
Phẫu thuật thoát vị bẹn hay thành bụng thường," 3,512,900   "
Phẫu thuật thoát vị bẹn nghẹt," 3,512,900   "
Phẫu thuật thoát vị bẹn thường 1 bên ," 3,512,900   "
Phẫu thuật thoát vị rốn nghẹt," 3,512,900   "
Phẫu thuật thoát vị vết mổ cũ thành bụng," 3,512,900   "
Phẫu thuật thủng vách ngăn mũi," 3,526,900   "
Phẫu thuật thương tích phần mềm các cơ quan vận động," 5,204,600   "
Phẫu thuật tràn dịch màng tinh hoàn," 1,509,500   "
Phẫu thuật trĩ nhồi máu nhỏ," 2,816,900   "
Phẫu thuật vá da diện tích từ 5-10 cm²," 3,044,900   "
Phẫu thuật vá nhĩ bằng nội soi," 3,209,900   "
Phẫu thuật vết thương bàn tay," 2,396,200   "
Phẫu thuật vết thương bàn tay tổn thương gân duỗi," 3,302,900   "
"Phẫu thuật vết thương bàn tay, cắt lọc đơn thuần"," 3,226,900   "
Phẫu thuật vết thương phần mềm đơn giản/rách da đầu," 2,767,900   "
Phẫu thuật vết thương phần mềm phức tạp," 5,204,600   "
Phẫu thuật vết thương phần mềm tổn thương gân gấp," 3,302,900   "
Phẫu thuật vết thương phần mềm vùng hàm mặt không thiếu hổng tổ chức," 2,767,900   "
Phẫu thuật viêm ruột thừa," 2,815,900   "
Phẫu thuật viên tấy bao hoạt dịch bàn tay," 3,011,900   "
Phẫu thuật vỡ vật hang do gãy dương vật," 1,509,500   "
Phẫu thuật xoang hàm Caldwell-Luc," 1,646,800   "
"Phẫu thuật xoắn, vỡ tinh hoàn"," 2,490,900   "
Phục hồi cổ răng bằng Composite," 369,500   "
Phương pháp Proetz," 69,300   "
Rạch áp xe mi," 218,500   "
Rạch áp xe túi lệ," 218,500   "
Rạch hoại tử bỏng giải thoát chèn ép," 648,200   "
Rubella virus IgG miễn dịch bán tự động," 130,500   "
Rubella virus IgG miễn dịch tự động," 130,500   "
Rubella virus IgM miễn dịch bán tự động," 156,600   "
Rubella virus IgM miễn dịch tự động," 156,600   "
Rút catheter đường hầm," 194,700   "
Rút đinh các loại," 1,857,900   "
Rút đinh/tháo phương tiện kết hợp xương," 1,857,900   "
Rút nẹp vít và các dụng cụ khác sau phẫu thuật," 1,857,900   "
Rút sonde dẫn lưu bể thận qua da," 194,700   "
Rút sonde dẫn lưu tụ dịch - máu quanh thận," 194,700   "
Rửa bàng quang," 230,500   "
Rửa bàng quang ở người bệnh hồi sức cấp cứu và chống độc," 230,500   "
Rửa cùng đồ," 48,300   "
Rửa chất nhân tiền phòng," 830,200   "
Rửa dạ dày cấp cứu," 152,000   "
Rửa dạ dày loại bỏ chất độc bằng hệ thống kín," 622,500   "
"Rửa tiền phòng (máu, xuất tiết, mủ, hóa chất...)"," 830,200   "
Salmonella Widal," 194,700   "
Sắc thuốc thang," 14,000   "
Schistosoma (Sán máng) Ab miễn dịch bán tự động," 321,000   "
Siêu âm + đo trục nhãn cầu," 90,300   "
Siêu âm các tuyến nước bọt," 58,600   "
Siêu âm can thiệp - chọc dịch ổ bụng xét nghiệm," 195,900   "
Siêu âm cấp cứu tại giường bệnh," 58,600   "
Siêu âm cầu nối động mạch tĩnh mạch," 252,300   "
Siêu âm cơ phần mềm vùng cổ mặt," 58,600   "
Siêu âm dẫn đường đặt catheter động mạch cấp cứu," 58,600   "
Siêu âm dẫn đường đặt catheter tĩnh mạch cấp cứu," 58,600   "
Siêu âm doppler các khối u trong ổ bụng," 89,300   "
Siêu âm doppler động mạch thận," 252,300   "
"Siêu âm doppler động mạch, tĩnh mạch chi dưới"," 252,300   "
Siêu âm doppler gan lách," 89,300   "
Siêu âm doppler hốc mắt," 89,300   "
Siêu âm doppler mạch cấp cứu tại giường," 252,300   "
Siêu âm doppler mạch máu," 252,300   "
Siêu âm doppler mạch máu cấp cứu," 252,300   "
Siêu âm doppler mạch máu hệ tĩnh mạch cửa hoặc mạch máu ổ bụng," 252,300   "
Siêu âm doppler mạch máu khối u gan," 252,300   "
"Siêu âm doppler mạch máu ổ bụng (động mạch chủ, mạc treo tràng trên, thân tạng…)"," 252,300   "
Siêu âm doppler tim," 252,300   "
"Siêu âm doppler tim, van tim"," 252,300   "
"Siêu âm doppler tinh hoàn, mào tinh hoàn hai bên"," 89,300   "
"Siêu âm doppler tĩnh mạch chậu, chủ dưới"," 252,300   "
Siêu âm doppler tuyến vú," 89,300   "
Siêu âm doppler tử cung phần phụ," 89,300   "
"Siêu âm doppler tử cung, buồng trứng qua đường âm đạo"," 252,300   "
"Siêu âm doppler tử cung, buồng trứng qua đường bụng"," 89,300   "
"Siêu âm doppler thai nhi (thai, nhau thai, dây rốn, động mạch tử cung)"," 89,300   "
"Siêu âm doppler u tuyến, hạch vùng cổ"," 89,300   "
Siêu âm doppler xuyên sọ," 252,300   "
"Siêu âm đàn hồi mô (gan, tuyến vú…)"," 89,300   "
Siêu âm đàn hồi mô vú," 89,300   "
Siêu âm đàn hồi nhu mô tuyến giáp," 89,300   "
Siêu âm điều trị," 48,700   "
Siêu âm hạch vùng cổ," 58,600   "
"Siêu âm hệ tiết niệu (thận, tuyến thượng thận, bàng quang, tiền liệt tuyến)"," 58,600   "
Siêu âm hốc mắt," 58,600   "
"Siêu âm khớp (gối, háng, khuỷu, cổ tay….)"," 58,600   "
Siêu âm khớp (một vị trí)," 58,600   "
Siêu âm màng phổi," 58,600   "
Siêu âm màng phổi cấp cứu," 58,600   "
Siêu âm mắt ," 69,700   "
Siêu âm nhãn cầu," 58,600   "
Siêu âm ổ bụng," 58,600   "
"Siêu âm ổ bụng (gan mật, tụy, lách, thận, bàng quang)"," 58,600   "
Siêu âm ổ bụng tại giường cấp cứu," 58,600   "
"Siêu âm ống tiêu hóa (dạ dày, ruột non, đại tràng)"," 58,600   "
"Siêu âm phần mềm (da, tổ chức dưới da, cơ….)"," 58,600   "
Siêu âm phần mềm (một vị trí)," 58,600   "
Siêu âm tại giường," 58,600   "
Siêu âm tim cấp cứu tại giường," 252,300   "
Siêu âm tim doppler," 252,300   "
Siêu âm tim doppler tại giường," 252,300   "
"Siêu âm tim, màng tim qua thành ngực"," 252,300   "
Siêu âm tinh hoàn hai bên," 58,600   "
Siêu âm tuyến giáp," 58,600   "
Siêu âm tuyến vú hai bên," 58,600   "
Siêu âm tử cung buồng trứng qua đường âm đạo," 195,600   "
Siêu âm tử cung buồng trứng qua đường bụng," 58,600   "
Siêu âm tử cung phần phụ," 58,600   "
"Siêu âm thai (thai, nhau thai, nước ối)"," 58,600   "
Siêu âm thai nhi trong 3 tháng cuối," 58,600   "
Siêu âm thai nhi trong 3 tháng đầu," 58,600   "
Siêu âm thai nhi trong 3 tháng giữa," 58,600   "
"Sinh thiết cổ tử cung, âm hộ, âm đạo"," 414,500   "
Sinh thiết hốc mũi," 138,500   "
Sinh thiết tổ chức kết mạc," 151,000   "
Sinh thiết tổ chức mi," 151,000   "
Sinh thiết u họng miệng," 138,500   "
"Soi bàng quang, lấy dị vật, sỏi"," 953,800   "
Soi cổ tử cung," 68,100   "
Soi dạ dày thực quản chẩn đoán và cầm máu," 798,300   "
Soi đáy mắt bằng kính 3 mặt gương," 60,000   "
Soi đáy mắt bằng Schepens," 60,000   "
Soi đáy mắt cấp cứu," 60,000   "
Soi đáy mắt cấp cứu tại giường," 60,000   "
Soi đáy mắt trực tiếp," 60,000   "
Soi góc tiền phòng," 60,000   "
Soi trực tràng," 215,200   "
Sốc điện ngoài lồng ngực cấp cứu," 532,400   "
Streptococcus pyogenes ASO," 45,500   "
Strongyloides stercoralis (Giun lươn) Ab miễn dịch bán tự động," 321,000   "
Strongyloides stercoralis (Giun lươn) ấu trùng soi tươi," 45,500   "
Sử dụng thuốc giải độc trong ngộ độc cấp (chưa kể tiền thuốc)," 172,800   "
Sức bền thẩm thấu hồng cầu," 40,900   "
Taenia (Sán dây) soi tươi định danh," 45,500   "
Tái tạo lệ quản kết hợp khâu mi," 1,644,100   "
"Tạo hình mống mắt (khâu mống mắt, chân mống mắt...)"," 1,260,100   "
Tập các kiểu thở," 32,900   "
Tập do cứng khớp," 56,200   "
"Tập đi trên các địa hình khác nhau (dốc, sỏi, gồ ghề...)"," 33,400   "
Tập đi trên máy thảm lăn (Treadmill)," 33,400   "
Tập đi với bàn xương cá," 33,400   "
Tập đi với chân giả dưới gối," 33,400   "
Tập đi với chân giả trên gối," 33,400   "
Tập đi với gậy," 33,400   "
Tập đi với khung tập đi," 33,400   "
"Tập đi với nạng (nạng nách, nạng khuỷu)"," 33,400   "
Tập đi với thanh song song," 33,400   "
Tập điều hợp vận động," 59,300   "
Tập đứng thăng bằng tĩnh và động," 59,300   "
Tập ho có trợ giúp," 32,900   "
"Tập lên, xuống cầu thang"," 33,400   "
Tập luyện với ghế tập cơ 4 đầu đùi," 14,700   "
"Tập mạnh cơ đáy chậu (cơ sàn chậu, pelvis floor)"," 318,700   "
Tập nuốt [sử dụng máy]," 173,700   "
Tập ngồi thăng bằng tĩnh và động," 59,300   "
Tập nhược thị," 43,600   "
Tập tạo thuận thần kinh cơ cảm thụ bản thể chức năng," 59,300   "
Tập thăng bằng với bàn bập bênh," 33,400   "
Tập tri giác và nhận thức," 51,400   "
Tập vận động có kháng trở," 59,300   "
Tập vận động có trợ giúp," 59,300   "
Tập vận động đoạn chi 30 phút," 51,800   "
Tập vận động toàn thân 30 phút," 59,300   "
Tập vận động thụ động," 59,300   "
Tập vận động trên bóng," 33,400   "
Tập vận động với các dụng cụ trợ giúp," 33,400   "
Tập với bàn nghiêng," 33,400   "
Tập với dụng cụ quay khớp vai," 33,400   "
Tập với ghế tập mạnh cơ tứ đầu đùi," 14,700   "
Tập với giàn treo các chi," 33,400   "
Tập với hệ thống ròng rọc," 14,700   "
Tập với máy tập thăng bằng," 33,400   "
Tập với ròng rọc," 14,700   "
Tập với thang tường," 33,400   "
Tập với xe đạp tập," 14,700   "
Test áp (Patch test) với các loại thuốc," 546,100   "
Test chẩn đoán nhược cơ bằng điện sinh lý," 135,300   "
Test lẩy da (Prick test) với các loại thuốc," 394,800   "
Test nội bì," 493,800   "
Test nhanh phát hiện chất opiat trong nước tiểu," 44,800   "
Test nhanh tìm hồng cầu ẩn trong phân," 71,600   "
Test phát hiện khô mắt," 46,400   "
Test thử cảm giác giác mạc," 46,400   "
"Tế bào học dịch màng bụng, màng tim"," 190,400   "
Tế bào học dịch màng khớp," 190,400   "
Tế bào học nước tiểu," 190,400   "
Tiêm bắp thịt," 15,100   "
Tiêm cạnh nhãn cầu," 55,000   "
Tiêm cân gan chân," 104,400   "
Tiêm dưới da," 15,100   "
Tiêm dưới kết mạc," 55,000   "
Tiêm điểm bám gân lồi cầu trong (lồi cầu ngoài) xương cánh tay," 104,400   "
Tiêm điểm bám gân mỏm cùng vai," 104,400   "
Tiêm điểm bám gân mỏm cùng vai dưới hướng dẫn của siêu âm," 148,700   "
Tiêm điểm bám gân mỏm trâm quay (mỏm trâm trụ)," 104,400   "
Tiêm điểm bám gân mỏm trâm quay (trâm trụ)," 104,400   "
Tiêm điểm bám gân quanh khớp gối," 104,400   "
Tiêm gân gấp ngón tay," 104,400   "
Tiêm gân gấp ngón tay dưới hướng dẫn của siêu âm," 148,700   "
Tiêm gân gót," 104,400   "
Tiêm gân nhị đầu khớp vai," 104,400   "
Tiêm gân nhị đầu khớp vai dưới hướng dẫn của siêu âm," 148,700   "
"Tiêm gân trên gai (dưới gai, gân bao xoay khớp vai)"," 104,400   "
"Tiêm gân trên gai (dưới gai, gân bao xoay khớp vai) dưới hướng dẫn của siêu âm"," 148,700   "
Tiêm hậu nhãn cầu," 55,000   "
Tiêm hội chứng DeQuervain," 104,400   "
Tiêm hội chứng DeQuervain dưới hướng dẫn của siêu âm," 148,700   "
Tiêm hội chứng đường hầm cổ tay," 104,400   "
Tiêm hội chứng đường hầm cổ tay dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp bàn ngón chân," 104,400   "
Tiêm khớp bàn ngón chân dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp bàn ngón tay," 104,400   "
Tiêm khớp bàn ngón tay dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp cổ chân," 104,400   "
Tiêm khớp cổ chân dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp cổ tay," 104,400   "
Tiêm khớp cổ tay dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp đòn - cùng vai dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp đốt ngón tay," 104,400   "
Tiêm khớp đốt ngón tay dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp gối," 104,400   "
Tiêm khớp gối dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp khuỷu tay," 104,400   "
Tiêm khớp khuỷu tay dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp ức - sườn dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp ức đòn dưới hướng dẫn của siêu âm," 148,700   "
Tiêm khớp vai," 104,400   "
Tiêm khớp vai dưới hướng dẫn của siêu âm," 148,700   "
Tiêm nội nhãn ," 245,100   "
Tiêm nhu mô giác mạc," 55,000   "
Tiêm tĩnh mạch," 15,100   "
Tiêm trong da," 15,100   "
Tìm giun chỉ trong máu," 37,300   "
Tìm hồng cầu có chấm ưa bazơ," 18,600   "
Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp tập trung hồng cầu nhiễm)," 39,700   "
Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp thủ công)," 39,700   "
Tìm mảnh vỡ hồng cầu," 18,600   "
Tìm tế bào Hargraves," 69,600   "
"Toxocara (Giun đũa chó, mèo) Ab miễn dịch bán tự động"," 321,000   "
Toxoplasma IgG miễn dịch bán tự động," 130,500   "
Toxoplasma IgG miễn dịch tự động," 130,500   "
Toxoplasma IgM miễn dịch bán tự động," 130,500   "
Toxoplasma IgM miễn dịch tự động," 130,500   "
Tổng phân tích nước tiểu (Bằng máy tự động)," 28,600   "
Tổng phân tích tế bào máu ngoại vi (bằng máy đếm laser)," 49,700   "
Tổng phân tích tế bào máu ngoại vi (bằng máy đếm tổng trở)," 43,500   "
Tháo khớp ngón chân trên người bệnh đái tháo đường," 2,872,600   "
Tháo lồng ruột non," 2,705,700   "
Tháo móng quặp trên người bệnh đái tháo đường," 452,800   "
Tháo xoắn ruột non," 2,705,700   "
Thay băng các vết loét hoại tử rộng sau TBMMN," 148,600   "
Thay băng cho các vết thương hoại tử rộng (một lần) [chiều dài từ trên 15 cm đến 30 cm]," 148,600   "
Thay băng điều trị vết bỏng dưới 10% diện tích cơ thể ở người lớn [dưới 10% diện tích cơ thể]," 262,900   "
Thay băng điều trị vết bỏng dưới 10% diện tích cơ thể ở trẻ em [dưới 10% diện tích cơ thể," 262,900   "
Thay băng điều trị vết bỏng từ 10% - 19% diện tích cơ thể ở người lớn," 458,200   "
Thay băng điều trị vết bỏng từ 10% - 19% diện tích cơ thể ở trẻ em," 458,200   "
Thay băng điều trị vết bỏng từ 20% - 39% diện tích cơ thể ở người lớn," 618,300   "
Thay băng điều trị vết thương mạn tính," 279,500   "
Thay băng trên người bệnh đái tháo đường [chiều dài  ≤ 15cm]," 64,300   "
Thay băng vết mổ [chiều dài  ≤ 15cm]," 64,300   "
"Thay băng, cắt chỉ [chiều dài  ≤ 15cm]"," 64,300   "
"Thay băng, cắt chỉ vết mổ"," 40,300   "
Thay canuyn," 263,700   "
Thay canuyn mở khí quản," 263,700   "
Thay huyết tương sử dụng huyết tương," 1,734,600   "
Thay ống nội khí quản," 600,500   "
Thăm dò chức năng hô hấp," 144,300   "
"Thăm dò, khâu vết thương củng mạc"," 1,244,100   "
"Thăm dò, sinh thiết gan"," 2,683,900   "
Thắt tĩnh mạch tinh trên bụng," 1,509,500   "
Thận nhân tạo cấp cứu," 1,607,000   "
"Thận nhân tạo cấp cứu (quả lọc, dây máu 1 lần)"," 1,607,000   "
"Thận nhân tạo chu kỳ (quả lọc, dây máu 6 lần)"," 588,500   "
Thận nhân tạo thường quy," 588,500   "
Theo dõi điện tim cấp cứu tại giường liên tục ," 215,800   "
Theo dõi nhãn áp 3 ngày," 130,900   "
Theo dõi nhịp tim thai và cơn co tử cung bằng monitor sản khoa," 55,000   "
Thể tích khối hồng cầu (hematocrit) bằng máy ly tâm," 18,600   "
Thông bàng quang," 101,800   "
Thông khí nhân tạo CPAP qua van Boussignac [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo không xâm nhập [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo không xâm nhập phương thức BiPAP [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo không xâm nhập phương thức CPAP [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo trong khi vận chuyển [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập phương thức A/C (VCV) [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập phương thức CPAP [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập phương thức PCV [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập phương thức PSV [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập phương thức SIMV [theo giờ thực tế]," 625,000   "
Thông khí nhân tạo xâm nhập phương thức VCV [theo giờ thực tế]," 625,000   "
Thông tiểu," 101,800   "
Thông vòi nhĩ," 98,300   "
Thở máy bằng xâm nhập [theo giờ thực tế]," 625,000   "
"Thở máy không xâm nhập (thở CPAP, thở BiPAP) [theo giờ thực tế]"," 625,000   "
Thời gian máu chảy phương pháp Duke," 13,600   "
Thời gian máu chảy phương pháp Ivy," 52,100   "
"Thời gian prothrombin (PT: Prothrombin Time), (Các tên khác: TQ; Tỷ lệ Prothrombin) bằng máy bán tự động"," 68,400   "
"Thời gian prothrombin (PT: Prothrombin Time), (Các tên khác: TQ; Tỷ lệ Prothrombin) bằng máy tự động"," 68,400   "
"Thời gian prothrombin (PT: Prothrombin Time), (Các tên khác: TQ; Tỷ lệ Prothrombin) phương pháp thủ công"," 59,500   "
Thời gian phục hồi canxi," 33,500   "
Thời gian thrombin (TT: Thrombin Time) bằng máy bán tự động," 43,500   "
Thời gian thrombin (TT: Thrombin Time) bằng máy tự động," 43,500   "
Thời gian thromboplastin một phần hoạt hóa (APTT: Activated Partial Thromboplastin Time) (tên khác: TCK) bằng máy bán tự động," 43,500   "
"Thời gian thromboplastin một phần hoạt hóa (APTT: Activated Partial Thromboplastin Time), (tên khác: TCK) bằng máy tự động"," 43,500   "
"Thủ thuật xoắn polyp cổ tử cung, âm đạo"," 436,200   "
Thụt giữ," 92,400   "
Thụt tháo," 92,400   "
Thụt tháo chuẩn bị sạch đại tràng," 92,400   "
Thụt tháo phân," 92,400   "
Thủy châm," 77,100   "
Thuỷ châm điều trị bại liệt trẻ em," 77,100   "
Thuỷ châm điều trị bệnh tự kỷ ở trẻ em," 77,100   "
Thuỷ châm điều trị bệnh viêm mũi dị ứng," 77,100   "
Thuỷ châm điều trị bí đái cơ năng," 77,100   "
"Thuỷ châm điều trị cảm mạo, cúm"," 77,100   "
Thuỷ châm điều trị cơn động kinh cục bộ," 77,100   "
Thuỷ châm điều trị chậm phát triển trí tuệ ở trẻ bại não," 77,100   "
Thuỷ châm điều trị di tinh," 77,100   "
Thuỷ châm điều trị đái dầm," 77,100   "
Thuỷ châm điều trị đau dây thần kinh liên sườn," 77,100   "
Thuỷ châm điều trị đau dây V," 77,100   "
Thuỷ châm điều trị đau do thoái hóa khớp," 77,100   "
"Thuỷ châm điều trị đau đầu, đau nửa đầu"," 77,100   "
Thuỷ châm điều trị đau hố mắt," 77,100   "
Thuỷ châm điều trị đau liệt tứ chi do chấn thương cột sống," 77,100   "
Thuỷ châm điều trị đau lưng," 77,100   "
Thuỷ châm điều trị đau răng," 77,100   "
Thuỷ châm điều trị đau vai gáy," 77,100   "
Thuỷ châm điều trị giảm thị lực," 77,100   "
Thuỷ châm điều trị giảm thính lực," 77,100   "
Thuỷ châm điều trị hen phế quản," 77,100   "
Thuỷ châm điều trị hội chứng dạ dày tá tràng," 77,100   "
