Ten dich vu,Gia (VND)
DCIP test (Dichlorophenol-Indolphenol- test dùng sàng lọc huyết sắc tố E),"61,100"
Đếm số lượng CD3 hoặc CD4 hoặc CD8,"395,000"
Điện di có tính thành phần huyết sắc tố (định tính),"188,000"
Điện di huyết sắc tố (định lượng),"358,000"
Điện di miễn dịch huyết thanh,"1,016,000"
Điện di protein huyết thanh,"371,000"
Điều chế và lưu trữ tế bào gốc từ máu cuống rốn hoặc từ tuỷ xương,"16,388,000"
Điều chế và lưu trữ tế bào gốc từ máu ngoại vi,"16,388,000"
Định danh kháng thể Anti-HLA bằng kỹ thuật luminex,"3,708,000"
Định danh kháng thể bất thường,"1,164,000"
Định danh kháng thể kháng HLA bằng kỹ thuật ELISA,"4,377,000"
Định lượng anti Thrombin III,"138,000"
Định lượng CD25 (IL-2R) hòa tan trong huyết thanh ,"2,227,000"
Định lượng chất ức chế C1,"207,000"
Định lượng D - Dimer bằng kỹ thuật miễn dịch hoá phát quang,"516,000"
Định lượng D- Dimer,"253,000"
Định lượng đồng yếu tố Ristocetin,"207,000"
Định lượng FDP,"138,000"
Định lượng Fibrinogen (Yếu tố I) bằng phương pháp trực tiếp,"102,000"
Định lượng gen bệnh máu ác tính ,"4,129,000"
Định lượng men G6PD,"80,800"
Định lượng men Pyruvat kinase,"173,000"
Định lượng Plasminogen,"207,000"
Định lượng Protein C,"231,000"
Định lượng Protein S,"231,000"
Định lượng t- PA,"207,000"
Định lượng tế bào người cho ở người nhận sau ghép tế bào gốc tạo máu ,"5,394,000"
Định lượng ức chế yếu tố IX,"262,000"
Định lượng ức chế yếu tố VIII,"149,000"
Định lượng yếu tố Heparin,"207,000"
Định lượng yếu tố I (fibrinogen),"56,500"
Định lượng yếu tố II hoặcXII hoặcVonWillebrand (kháng nguyên) hoặcVonWillebrand (hoạt tính),"458,000"
Định lượng yếu tố kháng Xa,"253,000"
Định lượng yếu tố Thrombomodulin,"207,000"
"Định lượng yếu tố V hoặc yếu tố VII hoặc yếu tố X (Định lượng hoạt tính yếu tố V/yếu tố VII/yếu tố X ) (Định lượng yếu tố V; yếu tố VII, yếu tố X, yếu tố XI)","318,000"
Định lượng yếu tố VIII/yếu tố IX; định lượng hoạt tính yếu tố IX ,"231,000"
Định lượng yếu tố VIIIc hoặc yếu tố XI (yếu tố VIII hoặc yếu tố XI; Định lượng hoạt tính yếu tố VIII hoặc yếu tố XI,"288,000"
Định lượng yếu tố XIII (hoặc yếu tố ổn định sợi huyết),"1,054,000"
Định lượng yếu tố: PAI-1/PAI-2,"207,000"
Định lượng α2 anti -plasmin (α2 AP),"207,000"
Định lượng β - Thromboglobulin (βTG),"207,000"
Định nhóm máu A1,"34,600"
"Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền máu toàn phần: khối hồng cầu, khối bạch cầu","23,100"
Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền: chế phẩm tiểu cầu hoặc huyết tương,"20,700"
Định nhóm máu hệ ABO bằng phương pháp ống nghiệm; trên phiến đá hoặc trên giấy,"39,100"
Định nhóm máu hệ ABO bằng thẻ định nhóm máu,"57,700"
Định nhóm máu hệ ABO trên thẻ định nhóm máu (đã có sẵn huyết thanh mẫu) để truyền chế phẩm tiểu cầu hoặc huyết tương,"28,800"
"Định nhóm máu hệ ABO trên thẻ định nhóm máu (đã có sẵn huyết thanh mẫu) để truyền máu toàn phần, khối hồng cầu, bạch cầu","46,200"
"Định nhóm máu hệ ABO, Rh(D)  trên máy tự động","38,000"
"Định nhóm máu hệ ABO, Rh(D) bằng công nghệ hồng cầu gắn từ","51,900"
"Định nhóm máu hệ ABO, Rh(D) bằng phương pháp gelcard/Scangel","86,600"
Định nhóm máu hệ Diego (xác định kháng nguyên Diego),"184,000"
Định nhóm máu hệ MNSs (xác định kháng nguyên Mia),"155,000"
Định nhóm máu hệ P (xác định kháng nguyên P1),"195,000"
"Định nhóm máu hệ Rh ( D yếu , D từng phần)","173,000"
"Định nhóm máu hệ Rh(D) bằng phương pháp ống nghiệm, phiến đá","31,100"
Định nhóm máu khó hệ ABO,"207,000"
Định tính ức chế yếu tố VIIIc/IX,"231,000"
"Định type HLA cho 1 locus (Locus A, hoặc Locus B, hoặc Locus C, hoặc Locus DR, hoặcLocus DQ)  bằng kỹ thuật PCR-SSP","1,264,000"
"Định type HLA độ phân giải cao cho 1 locus (A, B, C, DR, DQ, DP) bằng kỹ thuật PCR-SSO","1,898,000"
Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry)  ức chế tiểu cầu (ROTEM-FIBTEM)/ ức chế tiêu sợi huyết (ROTEM-APTEM)/ trung hòa heparin (ROTEM-HEPTEM),"541,000"
Đo độ đàn hồi cục máu (ROTEM: Rotation ThromboElastoMetry) nội sinh (ROTEM-INTEM)/ ngoại sinh (ROTEM-EXTEM),"415,000"
Đo độ ngưng tập tiểu cầu với  ADP/Collgen ,"109,000"
Đo độ ngưng tập tiểu cầu với  Ristocetin/ Epinephrin/ ArachidonicAcide/ thrombin,"207,000"
Đo độ nhớt (độ quánh) máu toàn phần/huyết tương/ dịch khác (tính cho một loại),"51,900"
Giải trình tự gen bằng phương pháp NGS (giá tính cho 01 gen),"8,059,000"
Giải trình tự gen bằng phương pháp Sanger (giá tính cho 01 gen),"6,759,000"
Hemoglobin Định lượng (bằng máy quang kế),"30,000"
Hiệu giá kháng thể miễn dịch (Kỹ thuật Scangel/Gelcard trên máy bán tự động/tự động),"451,000"
"Hiệu giá kháng thể tự nhiên chống A, B/ Hiệu giá kháng thể bất thường 30-50)","40,400"
Hoá mô miễn dịch tuỷ xương (01 marker),"184,000"
Hồng cầu lưới (bằng phương pháp thủ công),"26,400"
Huyết đồ (bằng phương pháp thủ công),"65,800"
Huyết đồ (sử dụng máy đếm tự động),"69,300"
Huyết đồ bằng hệ thống tự động hoàn toàn (có nhuộm lam),"149,000"
Lách đồ,"57,700"
Lọc bạch cầu trong khối hồng cầu,"569,000"
Lympho cross match bằng kỹ thuật Flow-cytometry,"2,188,000"
Máu lắng (bằng máy tự động),"34,600"
Máu lắng (bằng phương pháp thủ công),"23,100"
Nghiệm pháp Coombs gián tiếp (phương pháp hồng cầu gắn từ trên máy bán tự động),"112,000"
"Nghiệm pháp Coombs gián tiếp hoặc trực  tiếp (bằng một trong các phương pháp: ống nghiệm, Gelcard/ Scangel); ","80,800"
Nghiệm pháp Coombs trực tiếp (phương pháp hồng cầu gắn từ trên máy bán tự động),"120,000"
Nghiệm pháp rượu (nghiệm pháp Ethanol),"28,800"
Nghiệm pháp sinh Thromboplastin (T.G.T: Thromboplastin Generation Test),"297,000"
Nghiệm pháp von-Kaulla,"51,900"
Nhuộm Esterase không đặc hiệu,"92,400"
Nhuộm Esterase không đặc hiệu có ức chế Naf,"102,000"
Nhuộm hồng cầu lưới trên máy tự động,"40,400"
Nhuộm hồng cầu sắt (Nhuộm Perls),"34,600"
Nhuộm Periodic Acide  Schiff (PAS),"92,400"
Nhuộm Peroxydase (MPO),"77,300"
Nhuộm Phosphatase acid,"75,100"
Nhuộm Phosphatase kiềm bạch cầu,"69,300"
Nhuộm sợi xơ liên võng trong mô tuỷ xương,"80,800"
Nhuộm sợi xơ trong mô tuỷ xương,"80,800"
Nhuộm sudan den,"77,300"
Nuôi cấy cụm tế bào gốc (colony forming culture),"1,287,000"
OF test (test sàng lọc Thalassemia),"47,500"
"Phân tích dấu ấn/CD/marker miễn dịch máu ngoại vi, hoặc dịch khác bằng kỹ thuật flow cytometry (cho 1 dấu ấn/CD/marker) ","392,000"
"Phân tích dấu ấn/CD/marker miễn dịch mẫu tủy xương, hoặc mẫu hạch, hoặc mẫu tổ chức khác bằng kỹ thuật flow cytometry (cho 1 dấu ấn/CD/marker) ","428,000"
Phản ứng hoà hợp có sử dụng kháng globulin người (Kỹ thuật ống nghiệm),"74,800"
Phản ứng hoà hợp có sử dụng kháng globulin người (Kỹ thuật Scangel/ Gelcard trên máy bán tự động/ tự động),"74,800"
Phản ứng hòa hợp tiểu cầu (Kỹ thuật pha rắn),"55,300"
Phản ứng hòa hợp trong môi trường nước muối ở 220C (Kỹ thuật Scangel/ Gelcard trên máy bán tự động/ tự động),"68,000"
Phản ứng hòa hợp trong môi trường nước muối ở 22OC (kỹ thuật ống nghiệm),"28,800"
Phát hiện chất ức chế đường đông máu nội sinh không phụ thuộc thời gian và nhiệt độ,"288,000"
Phát hiện chất ức chế đường đông máu nội sinh phụ thuộc thời gian và nhiệt độ,"358,000"
Phát hiện đảo đoạn intron22 của gen yếu tố VIII bệnh Hemophilia bằng kỹ thuật longrange PCR,"1,375,000"
Phát hiện gen bệnh Thalassemia bằng kỹ thuật PCR-RFLP,"592,000"
Phát hiện kháng đông đường chung,"88,600"
Phát hiện kháng đông lupus (LAC/ LA screen: Lupus Anticoagulant screen),"244,000"
Phát hiện kháng thể kháng tiểu cầu bằng kỹ thuật Flow-cytometry,"2,129,000"
Rửa hồng cầu/tiều cầu bằng máy ly tâm lạnh,"136,000"
Sàng lọc kháng thể bất thường (kỹ thuật ống nghiệm),"92,400"
Sàng lọc kháng thể bất thường (Kỹ thuật Scangel/ Gelcard trên máy bán tự động/ tự động),"244,000"
Sức bền thẩm thấu hồng cầu,"38,000"
Gạn tế bào máu/ huyết tương điều trị,"864,000"
Tập trung bạch cầu,"28,800"
Test đường + Ham,"69,300"
Thể tích khối hồng cầu (Hematocrit),"17,300"
Thời gian Howell ,"31,100"
Thời gian máu chảy (phương pháp Ivy),"48,400"
Thời gian máu chảy/(phương pháp Duke),"12,600"
Thời gian máu đông,"12,600"
"Thời gian Prothombin (PT%, PTs, INR)","40,400"
"Thời gian Prothrombin (PT,TQ) bằng  thủ công","55,300"
"Thời gian Prothrombin (PT,TQ) bằng máy bán tự động, tự động","63,500"
Thời gian thrombin (TT),"40,400"
Thời gian thromboplastin hoạt hoá từng phần (APTT),"40,400"
Thu thập và chiết tách tế bào gốc từ máu cuống rốn ,"2,564,000"
Thu thập và chiết tách tế bào gốc từ máu ngoại vi ,"2,564,000"
Thu thập và chiết tách tế bào gốc từ tuỷ xương ,"3,064,000"
Tinh dịch đồ,"316,000"
Tìm ấu trùng giun chỉ trong máu,"34,600"
Tìm hồng cầu có chấm ưa base (bằng máy),"17,300"
Tìm ký sinh trùng sốt rét trong máu bằng phương pháp thủ công,"36,900"
Tìm mảnh vỡ hồng cầu (bằng máy),"17,300"
Tìm tế bào Hargraves ,"64,600"
Tìm yếu tố kháng đông đường ngoại sinh,"80,800"
Tìm yếu tố kháng đông đường nội sinh,"115,000"
Tổng phân tích tế bào máu ngoại vi (bằng hệ thống tự động hoàn toàn),"106,000"
Tổng phân tích tế bào máu ngoại vi (bằng phương pháp thủ công),"36,900"
Tổng phân tích tế bào máu ngoại vi bằng máy đếm laser,"46,200"
Tổng phân tích tế bào máu ngoại vi bằng máy đếm tự động,"40,400"
"Xác định bản chất kháng thể đặc hiệu (IgG, IgA, IgM, C3d, C3c) (phương pháp gelcard/ scangel khi nghiệm pháp Coombs trực tiếp/ gián tiếp dương tính)","438,000"
Xác định bất đồng nhóm máu mẹ con ,"92,400"
Xác định gen bằng kỹ thuật FISH ,"3,329,000"
Xác định gen bệnh máu ác tính bằng RT-PCR,"864,000"
Xác định gen bệnh máu bằng kỹ thuật cIg FISH (giá tính cho 1 gen),"4,136,000"
Xác định kháng nguyên c của hệ của nhóm máu Rh (Kỹ thuật Scangel/ Gelcard trên máy tự động),"110,000"
Xác định kháng nguyên C của hệ nhóm máu Rh (Kỹ thuật ống nghiệm),"114,000"
Xác định kháng nguyên c của hệ nhóm máu Rh (Kỹ thuật ống nghiệm),"84,900"
Xác định kháng nguyên C của hệ nhóm máu Rh (Kỹ thuật Scangel/Gelcard trên máy tự động),"129,000"
Xác định kháng nguyên E của hệ nhóm máu Rh (Kỹ thuật ống nghiệm),"90,100"
Xác định kháng nguyên e của hệ nhóm máu Rh (Kỹ thuật ống nghiệm),"114,000"
Xác định kháng nguyên E của hệ nhóm máu Rh (Kỹ thuật Scangel/Gelcard trên máy tự động),"113,000"
Xác định kháng nguyên e của hệ nhóm máu Rh (Kỹ thuật Scangel/ Gelcard trên máy tự động),"129,000"
Xác định kháng nguyên Fya của hệ nhóm máu Duffy (Kỹ thuật Scangel/ Gelcard trên máy tự động),"118,000"
Xác định kháng nguyên Fyb của hệ nhóm máu Duffy (Kỹ thuật Scangel/ Gelcard trên máy tự động),"153,000"
Xác định kháng nguyên H,"34,600"
Xác định kháng nguyên Jka của hệ nhóm máu Kidd ,"207,000"
Xác định kháng nguyên Jkb của hệ nhóm máu Kidd ,"206,000"
Xác định kháng nguyên k của hệ nhóm máu Kell,"60,200"
Xác định kháng nguyên K của hệ nhóm máu Kell ,"105,000"
Xác định kháng nguyên Lea của hệ nhóm máu Lewis ,"176,000"
Xác định kháng nguyên Leb của hệ nhóm máu Lewis ,"205,000"
Xác định kháng nguyên Lua của hệ nhóm máu Lutheran,"164,000"
Xác định kháng nguyên Lub của hệ nhóm máu Lutheran ,"92,400"
Xác định kháng nguyên M của hệ nhóm máu MNS,"151,000"
Xác định kháng nguyên N của hệ nhóm máu MNS,"169,000"
Xác định kháng nguyên nhóm máu hệ hồng cầu bằng phương pháp sinh học phân tử (giá cho một loại kháng nguyên),"1,480,000"
Xác định kháng nguyên S của hệ nhóm máu MNS ,"219,000"
Xác định kháng nguyên s của hệ nhóm máu MNS ,"57,400"
Xét nghiệm CD55/59 bạch cầu (chẩn đoán bệnh Đái huyết sắc tố) niệu kịch phát ban đêm),"875,000"
Xét nghiệm CD55/59 hồng cầu (chẩn đoán bệnh Đái huyết sắc tố) niệu kịch phát ban đêm),"566,000"
Xét nghiệm chuyển dạng lympho với PHA,"288,000"
Xét nghiệm độ chéo (Cross-Match) trong ghép cơ quan,"438,000"
Xét nghiệm HIT (Heparin Induced Thrombocytopenia) - Ab),"1,775,000"
Xét nghiệm HIT (Heparin Induced Thrombocytopenia)- IgG),"1,775,000"
Xét nghiệm HLA-B27 bằng kỹ thuật Flow-cytometry,"392,000"
"Xét nghiệm lựa chọn đơn vị máu phù hợp (10 đơn vị máu trong 3 điều kiện 220C, 370C, kháng globulin người) bằng phương pháp Scangel/Gelcard","464,000"
Xét nghiệm mô bệnh học tủy xương ,"338,000"
Xét nghiệm PFA (Platelet Funtion Analyzer)  bằng Collagen/ADP trên máy tự động (Tên khác: PFA bằng Col/ADP),"866,000"
Xét nghiệm PFA (Platelet Funtion Analyzer) bằng  Collagen/Epinephrine trên máy tự động (Tên khác: PFA bằng Col/Epi),"866,000"
Xét nghiệm số lượng tiểu cầu (thủ công),"34,600"
Xét nghiệm tế bào gốc CD 34+,"1,764,000"
Xét nghiệm tế bào hạch ,"48,400"
Xét nghiệm tế bào học tủy xương ,"147,000"
Xét nghiệm trao đổi nhiễm sắc thể chị em,"501,000"
Xét nghiệm và chẩn đoán hóa mô miễn dịch tủy xương cho một dấu ấn (marker) trên máy nhuộm tự động.,"951,000"
Xét nghiệm và chẩn đoán mô bệnh học tủy xương trên máy nhuộm tự động.,"295,000"
Xét nghiệm xác định đột biến thalassemia (phát hiện đồng thời 21 đột biến alpha-thalassemia hoặc 22 đột biến β-thalasemia),"4,378,000"
Xét nghiệm xác định gen Hemophilia,"1,064,000"
Dị ứng miễn dịch,
Định lượng ELISA chẩn đoán dị ứng thuốc (Đối với 1 loại thuốc),"439,000"
Định lượng ERYTHROPOIETIN (EPO),"409,000"
Định lượng Histamine,"989,000"
Định lượng IgE đặc hiệu với 1 loại dị nguyên ,"562,000"
Định lượng Interleukin ,"768,000"
Định lượng kháng thể C1INH/ kháng thể GBM ab/ Tryptase ,"744,000"
Định lượng kháng thể IgG1/IgG2/IgG3/IgG4 ,"692,000"
Định lượng kháng thể kháng  C5a,"828,000"
Định lượng kháng thể kháng C1q,"435,000"
Định lượng kháng thể kháng C3a/C3bi/C3d/C4a ,"1,063,000"
Định lượng kháng thể kháng CCP,"593,000"
Định lượng kháng thể kháng Centromere,"451,000"
Định lượng kháng thể kháng ENA,"423,000"
Định lượng kháng thể kháng Histone,"372,000"
Định lượng kháng thể kháng Insulin,"387,000"
Định lượng kháng thể kháng Jo - 1,"434,000"
Định lượng kháng thể kháng nhân và kháng thể kháng chuỗi kép (ANA&DsDNA),"515,000"
Định lượng kháng thể kháng DNA chuỗi kép  (Anti dsDNA) bằng máy tự động/bán tự động,"253,000"
Định lượng kháng thể kháng DNA chuỗi kép  (Anti dsDNA) test nhanh,"115,000"
Định lượng kháng thể kháng nhân (ANA) bằng máy tự động/bán tự động,"288,000"
Định lượng kháng thể kháng nhân (ANA) test nhanh,"173,000"
Định lượng kháng thể kháng Phospholipid (IgG/IgM)/ Cardiolipin (IgG/IgM)/ Beta2-Glycoprotein (IgG/IgM) ,"581,000"
Định lượng kháng thể kháng Prothrombin,"448,000"
Định lượng kháng thể kháng RNP-70,"418,000"
Định lượng kháng thể kháng Scl-70,"372,000"
Định lượng kháng thể kháng Sm,"400,000"
Định lượng kháng thể kháng SSA(Ro)/SSB(La)/SSA-p200 ,"434,000"
Định lượng kháng thể kháng tiểu cầu,"709,000"
Định lượng kháng thể kháng tinh trùng,"1,016,000"
Định lượng kháng thể kháng tương bào bạch cầu đa nhân trung tính (ANCA),"492,000"
Định lượng kháng thể kháng ty lạp thể (AMA-M2) /kháng thể kháng tương bào gan type1 (LC1) / kháng thể kháng tiểu vi thể gan thận type 1 (LKM1) / kháng thể kháng thụ thể GLYCOPROTEIN trên màng tế bào gan người châu Á (ASGPR) ,"484,000"
Định lượng MPO (pANCA)/PR3 (cANCA) ,"434,000"
Khẳng định kháng đông lupus (LAC/ LA confirm: Lupus Anticoagulant confirm),"244,000"
Hóa sinh,
Máu,
ACTH,"80,800"
ADH,"145,000"
ALA,"91,600"
Alpha FP (AFP),"91,600"
Alpha Microglobulin,"96,900"
Amoniac,"75,400"
Anti - TG,"269,000"
Anti - TPO (Anti-  thyroid Peroxidase antibodies) định lượng ,"204,000"
Apolipoprotein A/B (1 loại),"48,400"
Benzodiazepam (BZD),"37,700"
Beta - HCG,"86,200"
Beta2 Microglobulin,"75,400"
BNP (B - Type Natriuretic Peptide)   ,"581,000"
Bổ thể trong huyết thanh,"32,300"
CA 125,"139,000"
CA 15 - 3,"150,000"
CA 19-9,"139,000"
CA 72 -4,"134,000"
Ca++ máu,"16,100"
Calci,"12,900"
Calcitonin,"134,000"
Catecholamin,"215,000"
CEA,"86,200"
Ceruloplasmin,"70,000"
CK-MB,"37,700"
Complement 3 (C3)/4 (C4) (1 loại) ,"59,200"
Cortison,"91,600"
C-Peptid,"171,000"
CPK,"26,900"
CRP định lượng,"53,800"
CRP hs,"53,800"
Cyclosporine ,"323,000"
Cyfra 21 - 1,"96,900"
"Điện giải đồ (Na, K, CL)","29,000"
Digoxin,"86,200"
Định lượng 25OH Vitamin D (D3),"290,000"
Định lượng Alpha1 Antitrypsin,"64,600"
Định lượng Anti CCP,"312,000"
Định lượng Beta Crosslap,"139,000"
Định lượng Bilirubin toàn phần hoặc trực tiếp; các enzym: phosphataze kiềm hoặc GOT hoặc GPT…,"21,500"
"Định lượng các chất Albumine; Creatine; Globuline; Glucose; Phospho, Protein toàn phần, Ure, Axit Uric, Amylase,…","21,500"
Định lượng Cystatine C,"86,200"
Định lượng Ethanol (cồn) ,"32,300"
Định lượng Free Kappa niệu/huyết thanh,"521,000"
Định lượng Free Lambda niệu/huyết thanh,"521,000"
Định lượng Gentamicin,"96,900"
Định lượng Methotrexat,"398,000"
Định lượng p2PSA,"689,000"
Định lượng sắt chưa bão hòa huyết thanh,"75,400"
Định lượng Sắt huyết thanh hoặc Mg ++ huyết thanh,"32,300"
Định lượng Tobramycin,"96,900"
Định lượng Tranferin Receptor,"107,000"
Định lượng Tryglyceride hoặc Phospholipid hoặc Lipid toàn phần hoặc Cholesterol toàn phần hoặc HDL-Cholesterol hoặc LDL - Cholesterol ,"26,900"
Đo hoạt độ Cholinesterase (ChE),"26,900"
Đo hoạt độ P-Amylase,"64,600"
Đo khả năng gắn sắt toàn thể,"75,400"
Đường máu mao mạch,"15,200"
E3 không liên hợp (Unconjugated Estriol),"182,000"
Erythropoietin,"80,800"
Estradiol,"80,800"
Ferritin,"80,800"
Folate,"86,200"
Free bHCG (Free Beta Human Chorionic Gonadotropin),"182,000"
FSH,"80,800"
Gama GT,"19,200"
GH,"161,000"
GLDH,"96,900"
Gross,"16,100"
Haptoglobin,"96,900"
HbA1C,"101,000"
HBDH,"96,900"
HE4,"300,000"
Homocysteine,"145,000"
IgA/IgG/IgM/IgE (1 loại),"64,600"
Inhibin A,"236,000"
Insuline,"80,800"
Kappa định tính,"96,900"
Khí máu,"215,000"
Lactat,"96,900"
Lambda định tính,"96,900"
LDH,"26,900"
LH,"80,800"
Lipase,"59,200"
Maclagan,"16,100"
Myoglobin,"91,600"
Ngộ độc thuốc,"64,600"
Nồng độ rượu trong máu,"30,000"
NSE (Neuron Specific Enolase),"192,000"
Paracetamol,"37,700"
Phản ứng cố định bổ thể ,"32,300"
Phản ứng CRP,"21,500"
Phenytoin,"80,800"
PLGF,"731,000"
Pre albumin,"96,900"
Pro-BNP (N-terminal pro B-type natriuretic peptid)        ,"408,000"
Pro-calcitonin        ,"398,000"
Progesteron,"80,800"
PRO-GRP,"349,000"
Prolactin,"75,400"
PSA,"91,600"
PSA tự do (Free prostate-Specific Antigen),"86,200"
PTH,"236,000"
Quinin/ Cloroquin/ Mefloquin,"80,800"
RF (Rheumatoid Factor),"37,700"
Salicylate,"75,400"
SCC,"204,000"
SFLT1,"731,000"
T3/FT3/T4/FT4 (1 loại),"64,600"
Tacrolimus,"724,000"
Testosteron,"93,700"
Theophylin,"80,800"
Thyroglobulin,"176,000"
TRAb định lượng,"408,000"
Transferin/độ bão hòa tranferin,"64,600"
Tricyclic anti depressant,"80,800"
Troponin T/I,"75,400"
TSH,"59,200"
Vitamin B12,"75,400"
Xác định Bacturate trong máu,"204,000"
"Xác định các yếu tố vi lượng (đồng, kẽm...) ","25,800"
Xác định các yếu tố vi lượng Fe (sắt),"25,800"
Nước tiểu,
Amphetamin (định tính),"43,100"
Amylase niệu,"37,700"
Calci niệu,"24,600"
Catecholamin niệu (HPLC),"419,000"
Điện di Protein nước tiểu (máy tự động),"161,000"
"Điện giải đồ ( Na, K, Cl) niệu","29,000"
DPD,"192,000"
Dưỡng chấp,"21,500"
Gonadotrophin để chẩn đoán thai nghén bằng phương pháp hóa học-miễn dịch  định tính,"23,600"
Gonadotrophin để chẩn đoán thai nghén định lượng,"90,400"
Hydrocorticosteroid định lượng,"38,700"
Marijuana định tính,"43,100"
Micro Albumin,"43,100"
Oestrogen toàn phần định lượng,"32,300"
Opiate định tính,"43,100"
Phospho niệu,"20,400"
Porphyrin định tính,"48,400"
Protein Bence - Jone,"21,500"
Protein niệu hoặc đường niệu định lượng,"13,900"
Tế bào cặn nước tiểu hoặc cặn Adis ,"43,100"
Tế bào/trụ hay các tinh thể khác  định tính,"3,100"
Tổng phân tích nước tiểu ,"27,400"
Tỷ trọng trong nước tiểu/ pH định tính,"4,700"
Ure hoặc Axit Uric hoặc Creatinin niệu,"16,100"
Xentonic/ sắc tố mật/ muối mật/ urobilinogen ,"6,300"
Phân,
Amilase/ Trypsin/ Mucinase định tính ,"9,600"
Bilirubin định tính ,"6,300"
"Canxi, Phospho định tính ","6,300"
"Urobilin, Urobilinogen: Định tính ","6,300"
Dịch chọc dò,
Clo  dịch,"22,500"
Glucose dịch,"12,900"
Phản ứng Pandy ,"8,500"
Protein dịch,"10,700"
Rivalta,"8,500"
"Xét nghiệm tế bào trong nước dịch chẩn đoán tế bào học (não tuỷ, màng tim, màng phổi, màng bụng, dịch khớp, rửa phế quản…) ","56,000"
"Xét nghiệm tế bào trong nước dịch chẩn đoán tế bào học (não tuỷ, màng tim, màng phổi, màng bụng, dịch khớp, rửa phế quản…) có đếm số lượng tế bào","91,600"
Vi sinh,
AFB trực tiếp nhuộm huỳnh quang,"65,600"
Anti HAV-IgM bằng miễn dịch bán tự động/tự động,"106,000"
Anti HAV-total bằng miễn dịch bán tự động/tự động,"101,000"
Anti-HBc IgM miễn dịch bán tự động/tự động,"113,000"
Anti-HBe miễn dịch bán tự động/tự động,"95,500"
Anti-HIV (nhanh),"53,600"
Anti-HIV bằng miễn dịch bán tự động/tự động,"106,000"
Anti-HBc IgG miễn dịch bán tự động/tự động,"71,600"
Anti-HBs định lượng,"116,000"
Anti-HBs miễn dịch bán tự động/tự động,"71,600"
Anti-HCV (nhanh),"53,600"
Anti-HCV miễn dịch bán tự động/tự động,"119,000"
ASLO,"41,700"
Aspergillus miễn dịch bán tự động/tự động,"106,000"
BK/JC virus Real-time PCR ,"458,000"
Chlamydia IgG miễn dịch bán tự động/tự động,"178,000"
Chlamydia test nhanh,"71,600"
Clostridium difficile miễn dịch tự động,"814,000"
CMV Avidity,"250,000"
CMV đo tải lượng hệ thống tự động,"1,824,000"
CMV IgG miễn dịch bán tự động/tự động,"113,000"
CMV IgM miễn dịch bán tự động/tự động,"130,000"
CMV Real-time PCR ,"734,000"
Cryptococcus test nhanh,"113,000"
Dengue IgG miễn dịch bán tự động/tự động,"154,000"
Dengue IgM miễn dịch bán tự động/tự động,"154,000"
Dengue NS1Ag/IgM-IgG test nhanh,"130,000"
EBV EA-D IgG miễn dịch bán tự động/tự động,"202,000"
EBV EB-NA1 IgG miễn dịch bán tự động/tự động,"214,000"
EBV-VCA IgG miễn dịch bán tự động/tự động,"184,000"
EBV-VCA IgM miễn dịch bán tự động/tự động,"191,000"
EV71 IgM/IgG test nhanh,"114,000"
Giun chỉ ấu trùng trong máu nhuộm soi,"35,800"
HBeAb test nhanh,"59,700"
HBeAg miễn dịch bán tự động/tự động,"95,500"
HBeAg test nhanh,"59,700"
HBsAg (nhanh),"53,600"
HBsAg Định lượng,"471,000"
HBsAg khẳng định ,"614,000"
HBsAg miễn dịch bán tự động/ tự động,"74,700"
HBV đo tải lượng hệ thống tự động,"1,314,000"
HBV đo tải lượng Real-time PCR,"664,000"
HCV Core Ag miễn dịch tự động,"544,000"
HCV đo tải lượng hệ thống tự động,"1,324,000"
HCV đo tải lượng Real-time PCR,"824,000"
HDV Ag miễn dịch bán tự động,"411,000"
HDV IgG miễn dịch bán tự động/ tự động,"214,000"
HDV IgM miễn dịch bán tự động/ tự động,"315,000"
Helicobacter pylori Ag test nhanh,"156,000"
HEV IgG miễn dịch bán tự động/tự động,"313,000"
HEV IgM miễn dịch bán tự động/tự động,"313,000"
HIV Ag/Ab test nhanh,"98,200"
HIV Ag/Ab miễn dịch bán tự động/ tự động,"130,000"
HIV đo tải lượng hệ thống tự động,"942,000"
HIV khẳng định,"175,000"
Hồng cầu trong phân test nhanh,"65,600"
"Hồng cầu, bạch cầu trong phân soi trực tiếp","38,200"
HPV genotype  PCR hệ thống tự động,"1,064,000"
HPV Real-time PCR,"379,000"
HSV1+2 IgG miễn dịch bán tự động/ tự động,"154,000"
HSV1+2 IgM miễn dịch bán tự động/ tự động,"154,000"
"Influenza virus A, B Real-time PCR ","1,564,000"
"Influenza virus A, B test nhanh","170,000"
JEV IgM (test nhanh),"124,000"
JEV IgM miễn dịch bán tự động/tự động,"433,000"
Ký sinh trùng/ Vi nấm soi tươi,"41,700"
Leptospira test nhanh,"138,000"
Measles virus IgG miễn dịch bán tự động/ tự động,"252,000"
Measles virus IgM miễn dịch bán tự động/ tự động,"252,000"
Mycobacterium tuberculosis  kháng thuốc hàng 1 môi trường lỏng,"734,000"
Mycobacterium tuberculosis  kháng thuốc hàng 2 môi trường đặc,"238,000"
Mycobacterium tuberculosis  kháng thuốc PZA môi trường lỏng,"348,000"
