Ten dich vu,Gia (VND)
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội [Răng số 6, 7 hàm trên]","1,308,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy [Răng số 6,7 hàm dưới]","1,119,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy [Răng số 1, 2, 3]","595,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy [Răng số 6, 7 hàm trên]","1,308,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay cầm tay [Răng số 6,7 hàm dưới]","1,119,000"
Điều trị tuỷ răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội có sử dụng trâm xoay cầm tay,"595,000"
"Điều trị tủy răng và hàn kín hệ thống ống tuỷ bằng Gutta percha nóng chảy có sử dụng trâm xoay cầm tay (Răng số 6,7 hàm dưới)","1,119,000"
Điều trị tủy răng và hàn kín hệ thống ống tuỷ bằng Gutta percha nóng chảy có sử dụng trâm xoay cầm tay,"595,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy có sử dụng trâm xoay cầm tay [Răng số 6, 7 hàm trên]","1,308,000"
Điều trị tủy răng và hàn kín hệ thống ống tuỷ bằng Gutta percha nguội có sử dụng trâm xoay máy,"595,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy có sử dụng trâm xoay máy [Răng số 6,7 hàm dưới]","1,119,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy có sử dụng trâm xoay máy [Răng số 1, 2, 3]","595,000"
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nóng chảy có sử dụng trâm xoay máy [Răng số 6, 7 hàm trên]","1,308,000"
Điều trị tủy lại,"1,746,000"
Điều trị sâu ngà răng phục hồi bằng GlassIonomer Cement (GIC) kết hợp Composite,"309,000"
Điều trị sâu ngà răng phục hồi bằng Composite,"340,000"
Điều trị sâu ngà răng phục hồi bằng GlassIonomer Cement,"436,000"
Phục hồi cổ răng bằng GlassIonomer Cement [TT loại 2],"471,000"
Phục hồi cổ răng bằng Composite,"471,000"
Phẫu thuật nhổ răng lạc chỗ,"3,630,000"
Phẫu thuật nhổ răng khôn mọc lệch hàm trên [Nhổ răng số 8 có biến chứng khít hàm],"2,910,000"
Phẫu thuật nhổ răng khôn mọc lệch hàm dưới [Nhổ răng số 8 có biến chứng khít hàm],"1,746,000"
Phẫu thuật nhổ răng khôn mọc lệch có cắt thân [Nhổ răng số 8 có biến chứng khít hàm],"1,935,000"
Phẫu thuật nhổ răng khôn mọc lệch có cắt thân chia chân răng [Nhổ răng số 8 có biến chứng khít hàm],"2,400,000"
Nhổ răng vĩnh viễn [nhổ răng khó],"436,000"
"Nhổ răng vĩnh viễn [răng khó, răng cứng khớp]","727,000"
Nhổ răng vĩnh viễn lung lay [nhổ răng đơn giản],"200,000"
Nhổ chân răng vĩnh viễn [Thủ thuật loại 1],"333,000"
Nhổ răng thừa [nhổ răng khó],"436,000"
Cắt lợi trùm răng khôn hàm dưới,"290,000"
Phẫu thuật cắt phanh lưỡi,"402,000"
Phẫu thuật cắt phanh môi,"436,000"
Phẫu thuật cắt phanh má,"436,000"
Cấy lại răng bị bật khỏi ổ răng,"1,018,000"
Trám bít hố rãnh với GlassIonomer Cement quang trùng hợp,"306,000"
Trám bít hố rãnh với Composite hoá trùng hợp,"265,000"
Trám bít hố rãnh với Composite quang trùng hợp,"306,000"
Trám bít hố rãnh bằng nhựa Sealant,"265,000"
Trám bít hố rãnh bằng GlassIonomer Cement,"265,000"
Điều trị răng sữa viêm tuỷ có hồi phục,"422,000"
Điều trị tuỷ răng sữa [một chân],"436,000"
Điều trị tuỷ răng sữa [nhiều chân],"581,000"
Điều trị răng sữa sâu ngà phục hồi bằng GlassIonomer Cement,"159,000"
Phẫu thuật điều trị gãy lồi cầu xương hàm dưới bằng chỉ thép,"4,800,000"
Phẫu thuật điều trị gãy lồi cầu xương hàm dưới bằng nẹp vít hợp kim,"8,670,000"
Phẫu thuật điều trị gãy Lefort I bằng chỉ thép,"4,800,000"
Phẫu thuật điều trị gãy Lefort I bằng nẹp vít hợp kim,"5,330,000"
Phẫu thuật điều trị gãy Lefort II bằng chỉ thép,"4,800,000"
Phẫu thuật điều trị gãy Lefort II bằng nẹp vít hợp kim,"8,670,000"
Phẫu thuật điều trị gãy Lefort III bằng chỉ thép,"4,800,000"
Phẫu thuật điều trị gãy Lefort III bằng nẹp vít hợp kim,"8,670,000"
"Phẫu thuật điều trị gãy xương hàm dưới bằng chỉ thép (Chưa bao gồm nẹp, vít)","4,800,000"
Phẫu thuật điều trị gãy xương hàm dưới bằng nẹp vít hợp kim,"7,330,000"
"Phẫu thuật điều trị gãy xương gò má - cung tiếp bằng chỉ thép (Chưa bao gồm nẹp, vít)","4,800,000"
Phẫu thuật điều trị gãy xương gò má - cung tiếp bằng nẹp vít hợp kim,"4,800,000"
Điều trị gãy xương gò má - cung tiếp bằng nắn chỉnh (có gây tê hoặc gây tê),"5,330,000"
Điều trị gãy xương hàm dưới bằng cung cố định 2 hàm,"4,800,000"
Điều trị gãy xương hàm dưới bằng buộc nút Ivy cố định 2 hàm,"4,800,000"
Điều trị gãy xương hàm dưới bằng vít neo chặn cố định 2 hàm,"5,330,000"
Phẫu thuật điều trị đa chấn thương vùng hàm mặt,"9,330,000"
Cố định tạm thời sơ cứu gãy xương hàm,"666,000"
Phẫu thuật lấy sỏi ống Wharton tuyến dưới hàm,"1,334,000"
Phẫu thuật cắt bỏ tuyến nước bọt mang tai bảo tồn thần kinh VII,"9,330,000"
Phẫu thuật mở xoang hàm để lấy chóp răng hoặc răng ngầm,"5,330,000"
Phẫu thuật rạch dẫn lưu viêm tấy lan toả vùng hàm mặt,"5,330,000"
Nắn sai khớp thái dương hàm,"266,000"
Nắn sai khớp thái dương hàm dưới gây mê,"4,000,000"
Nắn sai khớp thái dương hàm đến muộn có gây tê,"4,000,000"
Phẫu thuật điều trị khe hở môi một bên,"8,000,000"
Phẫu thuật chỉnh hình xương 2 hàm,"9,450,000"
Phẫu thuật điều trị khe hở môi hai bên,"10,100,000"
Phẫu thuật điều trị khe hở vòm miệng không toàn bộ,"4,000,000"
Máng hướng dẫn phẫu thuật cấy ghép Implant,"525,000"
Phẫu thuật chỉnh hình họng màn hầu lưỡi gà (UPPP) [PT loại 1],"6,610,000"
Chụp thép làm sẵn,"369,000"
Hàm khung Titan Hàm dưới,"1,323,000"
Hàm khung Titan Hàm trên,"1,984,000"
Mũ chụp kim loại,"661,000"
Phẫu thuật cắt cuống răng,"1,177,000"
Phẫu thuật nạo quanh cuống răng,"1,005,000"
Phẫu thuật nhổ răng có tạo hình xương ổ răng [1 hàm],"1,455,000"
NỘI TIẾT,
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân [Không dùng dao siêu âm, PT loại DB]","5,340,000"
Cắt bán phần 1 thuỳ tuyến giáp trong bướu giáp nhân,"3,570,000"
Cắt 1 thuỳ tuyến giáp trong bướu giáp nhân,"4,280,000"
Cắt bán phần 1 thuỳ tuyến giáp và lấy nhân thùy còn lại trong bướu giáp nhân,"4,280,000"
Cắt 1 thuỳ tuyến giáp trong bướu giáp nhân độc,"4,280,000"
Cắt 1 thuỳ tuyến giáp trong ung thư tuyến giáp,"4,280,000"
Phẫu thuật cầm máu lại sau mổ tuyến giáp,"4,280,000"
Cắt bán phần 1 thuỳ tuyến giáp trong bướu giáp nhân bằng dao siêu âm [PT loại 3],"8,730,000"
Cắt 1 thuỳ tuyến giáp trong bướu giáp nhân bằng dao siêu âm [PT loại 2],"8,730,000"
Cắt bán phần 1 thuỳ tuyến giáp và lấy nhân thùy còn lại trong bướu giáp nhân bằng dao siêu âm [PT loại 2],"8,730,000"
Cắt toàn bộ tuyến giáp trong bướu giáp đa nhân bằng dao siêu âm [PT loại 1],"12,000,000"
Cắt 1 thuỳ tuyến giáp trong bướu giáp nhân độc bằng dao siêu âm,"5,760,000"
Cắt toàn bộ tuyến giáp trong Basedow bằng dao siêu âm,"12,000,000"
Cắt toàn bộ tuyến giáp trong ung thư tuyến giáp bằng dao siêu âm,"12,000,000"
Cắt toàn bộ tuyến giáp kèm nạo vét hạch 2 bên trong ung thư tuyến giáp bằng dao siêu âm,"12,000,000"
Cắt u tuyến thượng thận 1 bên bằng dao siêu âm,"8,540,000"
Cắt u tuyến thượng thận 2 bên bằng dao siêu âm,"8,540,000"
Thay băng trên người bệnh đái tháo đường (Áp dụng đối với bệnh Pemphigus/ Pemphigoid/ Ly thượng bì bọng nước bẩm sinh/ Vết loét bàn chân do đái tháo đường),"308,000"
Chọc hút tế bào tuyến giáp,"152,000"
Cắt các u lành tuyến giáp [PT loại 2],"10,100,000"
"Cắt các u ác tuyến giáp [không dùng dao siêu âm, PT loại 1]","12,000,000"
"Phẫu thuật nội soi cắt 1 thùy tuyến giáp [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt 1 thùy tuyến giáp [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt 1 thùy tuyến giáp + eo giáp [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt 1 thùy tuyến giáp + eo giáp [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt bán phần 1 thùy tuyến giáp [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt bán phần 1 thùy tuyến giáp [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt bán phần 2 thùy tuyến giáp [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt bán phần 2 thùy tuyến giáp [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp [Không dùng dao siêu âm, PT loại DB]","5,340,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp [Dùng dao siêu âm, PT loại DB]","9,330,000"
"Phẫu thuật nội soi cắt tuyến cận giáp [Không dùng dao siêu âm, PT loại DB]","5,340,000"
"Phẫu thuật nội soi cắt tuyến cận giáp [Dùng dao siêu âm, PT loại DB]","9,330,000"
"Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân độc [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân độc [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt nhân tuyến giáp [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt nhân tuyến giáp [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt nhân độc tuyến giáp [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt nhân độc tuyến giáp [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật cắt bán phần 2 thuỳ tuyến giáp trong bướu giáp đa nhân [Không dùng dao siêu âm, PT loại DB]","8,000,000"
Phẫu thuật nội soi cắt bán phần 2 thuỳ tuyến giáp trong bướu giáp đa nhân (Dùng dao siêu âm),"9,330,000"
"Phẫu thuật cắt bán phần 2 thuỳ tuyến giáp trong bướu giáp đa nhân độc [Không dùng dao siêu âm, PT loại DB]","8,000,000"
"Phẫu thuật nội soi cắt bán phần 2 thuỳ tuyến giáp trong bướu giáp đa nhân độc [Dùng dao siêu âm, PT loại DB]","9,330,000"
"Phẫu thuật cắt toàn bộ tuyến giáp trong bướu giáp đa nhân [Không dùng dao siêu âm, PT loại DB]","8,000,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân [Dùng dao siêu âm, PT loại DB]","12,000,000"
"Phẫu thuật cắt toàn bộ tuyến giáp trong bướu giáp đa nhân độc [Không dùng dao siêu âm, PT loại DB]","8,000,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân độc [Dùng dao siêu âm, PT loại DB]","12,000,000"
"Phẫu thuật nội soi cắt gần toàn bộ tuyến giáp trong bệnh basedow [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt gần toàn bộ tuyến giáp trong bệnh basedow [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bệnh basedow [Không dùng dao siêu âm, PT loại DB]","5,340,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bệnh basedow [Dùng dao siêu âm, PT loại DB]","12,000,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong ung thư tuyến giáp [Không dùng dao siêu âm, PT loại DB]","5,340,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong ung thư tuyến giáp [Dùng dao siêu âm, PT loại DB]","12,000,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp + nạo hạch cổ 2 bên trong ung thư [Không dùng dao siêu âm, PT loại DB]","5,340,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp + nạo hạch cổ 2 bên trong ung thư [Dùng dao siêu âm, PT loại DB]","12,000,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp + nạo hạch cổi bên trong ung thư [Dùng dao siêu âm, PT loại DB]","12,000,000"
UNG BƯỚU,
M. XẠ TRỊ - HÓA TRỊ LIỆU,
"Xạ trị bằng máy gia tốc [xạ trị TBI, TLI/ lượt]","3,354,000"
Xạ trị bằng máy gia tốc [Xạ trị thường quy 3D /1 lần],"2,676,000"
Xạ trị bằng máy gia tốc [Xạ trị vú bằng máy gia tốc có DIBH (hít sâu + nín thở)],"3,354,000"
Xạ trị bằng máy gia tốc có điều biến liều [Xạ trị IMRT /1 lần)],"4,550,000"
"Xạ trị bằng máy gia tốc có điều biến liều [Xạ trị VMAT (đầu cổ, sọ não - 1 lần)]","4,975,000"
Xạ trị bằng máy gia tốc có điều biến liều [Xạ trị VMAT (gan)/ 1 lần)],"5,225,000"
Xạ trị bằng máy gia tốc có điều biến liều [Xạ trị VMAT (phổi)/ 1 lần)],"5,225,000"
Xạ trị bằng máy gia tốc có điều biến liều [Xạ trị VMAT (các vùng khác - 1 lần)],"5,225,000"
Xạ trị bằng máy gia tốc có điều biến liều (4D Gating - IMRT/VMAT - ngày),"4,747,608"
Xạ trị bằng máy gia tốc có điều biến liều (Xạ trị SBRT 1 lần),"8,112,000"
Xạ trị bằng máy gia tốc có điều biến liều (Xạ trị SRS/ 1 lần),"6,604,000"
Xạ trị phối hợp đồng thời với hóa trị,"4,151,686"
Xạ trị triệu chứng trong di căn ung thư,"4,149,580"
N. KỸ THUẬT KHÁC,
Đổ khuôn chì trong xạ trị,"1,437,280"
Làm mặt nạ cố định đầu,"1,720,680"
Mô phỏng và lập kế hoạch cho xạ trị ngoài [3D có tiêm thuốc cản quang] - giá chưa gồm thuốc,"4,383,600"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài [3D vú có tiêm thuốc cản quang, DIBH (hít sâu + nín thở)] - giá chưa gồm thuốc","4,383,600"
Mô phỏng và lập kế hoạch cho xạ trị ngoài [3D không tiêm thuốc cản quang],"4,383,600"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài [3D vú không tiêm thuốc cản quang, DIBH (hít sâu + nín thở)]","4,383,600"
Mô phỏng và lập kế hoạch cho xạ trị ngoài [4D có tiêm thuốc cản quang] - giá chưa gồm thuốc,"4,602,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài [4D vú có tiêm thuốc cản quang, DIBH (hít sâu + nín thở)] - giá chưa gồm thuốc","4,602,000"
Mô phỏng và lập kế hoạch cho xạ trị ngoài [4D không tiêm thuốc cản quang],"4,602,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài [4D vú không tiêm thuốc cản quang, DIBH (hít sâu + nín thở)]","4,602,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị điều biến liều IMRT, có tiêm thuốc cản quang) - giá chưa gồm thuốc","9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị điều biến liều IMRT, không tiêm thuốc cản quang)","9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (đầu cổ, nội sọ)]","9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (đầu cổ, nội sọ) với hệ thống C-RAD]","14,969,697"
Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (gan)],"9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (gan), DIBH (hít sâu + nín thở)]","9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (gan), 4D Gating với hệ thống C-RAD]","14,969,697"
Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (phổi)],"9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (phổi), DIBH (hít sâu + nín thở)]","9,880,000"
"Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị VMAT (phổi), 4D Gating với hệ thống C-RAD]","14,969,697"
Mô phỏng và lập kế hoạch cho xạ trị ngoài [Lập kế hoạch xạ trị VMAT (vùng khác)],"9,880,000"
Mô phỏng và lập kế hoạch cho xạ trị ngoài [Lập kế hoạch xạ trị VMAT (vùng khác) với hệ thống C-RAD],"14,969,697"
Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị SBRT),"15,600,000"
Mô phỏng và lập kế hoạch cho xạ trị ngoài (Lập kế hoạch xạ trị SRS),"15,600,000"
XIX. Y HỌC HẠT NHÂN,
A. CHẨN ĐOÁN,
SPECT/CT,"3,069,208"
SPECT/CT não với 99mTc – HMPAO,"3,981,315"
SPECT/CT tưới máu cơ tim gắng sức với 99mTc – MIBI,"3,981,315"
SPECT/CT tưới máu cơ tim không gắng sức với 99mTc – MIBI,"3,981,315"
"SPECT/CT xương, khớp","3,069,208"
SPECT/CT chẩn đoán khối u với 99mTc – MIBI,"3,981,315"
SPECT/CT hạch Lympho,"3,981,315"
Xạ hình lưu thông dịch não tủy với 99mTc - DTPA,"1,536,600"
Xạ hình toàn thân với 131I,"1,564,680"
Xạ hình tuyến giáp với 131I,"1,564,680"
Xạ hình tuyến giáp và đo độ tập trung tuyến giáp với 99mTc Pertechnetate,"1,564,680"
Xạ hình tuyến giáp với 99mTc Pertechnetate,"1,458,781"
Xạ hình tuyến nước bọt với 99mTc Pertechnetate,"1,458,781"
Xạ hình tưới máu phổi,"1,458,781"
Xạ hình chẩn đoán túi thừa Meckel với 99mTc Pertechnetate,"1,747,200"
Xạ hình thận với 99mTc – DMSA,"1,458,781"
Xạ hình chức năng thận với 99mTc –DTPA,"1,458,781"
Xạ hình trào ngược bàng quang niệu quản với 99mTc Pertechnetate,"1,458,781"
Xạ hình tinh hoàn với 99mTc Pertechnetate,"1,458,781"
Xạ hình xương với 99mTc – MDP,"1,458,781"
Xạ hình xương 3 pha,"1,614,600"
Xạ hình chẩn đoán khối u với 99mTc – MIBI,"1,614,600"
Xạ hình hạch Lympho,"1,614,600"
Kỹ thuật phát hiện hạch gác bằng đầu dò Gamma,"1,614,600"
B. ĐiỀU TRỊ,
Điều trị ung thư tuyến giáp bằng 131I,"2,800,200"
Điều trị Basedow bằng 131I,"2,492,880"
Điều trị bướu tuyến giáp đơn thuần bằng 131I,"2,492,880"
Điều trị bướu nhân độc tuyến giáp bằng 131I,"2,492,880"
Cắt u lành phần mềm đường kính trên 10cm [PT loại 1],"4,360,000"
Cắt u lành phần mềm đường kính dưới 10cm [PT loại 2],"4,000,000"
Cắt ung thư thận,"9,330,000"
"Cắt các loại u vùng da đầu, cổ có đường kính dưới 5 cm","1,018,000"
Cắt ung thư vùng hàm mặt có nạo vét hạch dưới hàm và hạch cổ,"8,790,000"
Cắt từ 3 tạng trở lên trong điều trị ung thư tiêu hoá,"9,540,000"
Hóa trị liên tục (i2-24 giờ) bằng máy,"453,000"
Truyền hoá chất động mạch (thủ thuật đặc biệt),"408,000"
Truyền hoá chất khoang màng bụng,"235,000"
Truyền hoá chất khoang màng phổi,"235,000"
Truyền hóa chất nội tủy,"441,000"
Điều trị đích trong ung thư,"959,000"
"Cắt u vú lành tính [dưới hướng dẫn siêu âm, có hỗ trợ thiết bị hút chân không, PT loại 2]","17,500,000"
Truyền hóa chất động mạch,"551,000"
Truyền hóa chất tĩnh mạch,"262,000"
Cắt u vú lành tính [PT loại 2],"7,200,000"
"Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân [Không dùng dao siêu âm, PT loại 1]","5,340,000"
"Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân [Dùng dao siêu âm, PT loại 1]","9,330,000"
"Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân [Dùng dao siêu âm, PT loại DB]","12,000,000"
"Phẫu thuật nội soi giải phóng lỗ liên hợp cột sống cổ (Chưa bao gồm lưỡi bào, lưỡi cắt, bộ dây bơm nước, đầu đốt, tay dao đốt điện, nẹp, ốc, vít.)","18,900,000"
"Phẫu thuật nội soi lấy nhân đệm cột sống thắt lưng qua lỗ liên hợp [Chưa bao gồm lưỡi bào, lưỡi cắt, bộ dây bơm nước, đầu đốt, tay dao đốt điện, nẹp, ốc, vít và bộ kít dùng trong điều trị thoát vị đĩa đệm cột sống, mũi khoan (mài), dây bơm nước, tấm phủ, đầu đốt RF.] [PT loại ĐB]","18,900,000"
"Phẫu thuật nội soi lấy thoát vị đĩa đệm cột sống cổ đường sau [Chưa bao gồm lưỡi bào, lưỡi cắt, bộ dây bơm nước, đầu đốt, tay dao đốt điện, nẹp, ốc, vít và mũi khoan (mài).]","18,900,000"
"Phẫu thuật nội soi cắt một phần thùy phổi, kén - nang phổi. [PT loại DB]","17,787,000"
Truyền hoá chất tĩnh mạch (Áp dụng với bệnh nhân ngoại trú) (Thủ thuật loại 1),"179,000"
CÁC THỦ THUẬT CHUYÊN KHOA KHÁC,
Đặt catheter động mạch theo dõi huyết áp liên tục (Thủ thuật loại 1),"2,000,000"
Chọc dò màng ngoài tim cấp cứu (Thủ thuật loại 1),"533,000"
Mở khí quản thường quy (Phẫu thuật loại 2),"1,309,000"
Chăm sóc lỗ mở khí quản (một lần),"73,000"
Thay ống nội khí quản [TT loại 1],"741,000"
Đặt canuyn mở khí quản 02 nòng (Thủ thuật loại 2),"712,000"
Chọc dịch tủy sống [Chưa bao gồm kim chọc dò.] [TT loại 2],"290,000"
Đặt ống thông dạ dày,"145,000"
Chọc dẫn lưu ổ áp xe dưới siêu âm [Chưa bao gồm ống thông.] [TT loại 1],"4,000,000"
Chọc tháo dịch màng phổi dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,309,000"
Chọc dò dịch màng phổi (Thủ thuật loại 3),"436,000"
Chọc hút khí màng phổi (Thủ thuật loại 3),"364,000"
Nghiệm pháp hồi phục phế quản với thuốc giãn phế quản,"303,000"
"Rút ống dẫn lưu màng phổi, ống dẫn lưu ổ áp xe","242,000"
Sinh thiết màng phổi mù (Thủ thuật loại 2),"609,000"
Sinh thiết u phổi dưới hướng dẫn của chụp cắt lớp vi tính (Thủ thuật loại 1),"2,930,000"
Thay canuyn mở khí quản (Thủ thuật loại 2),"712,000"
Chọc dò và dẫn lưu màng ngoài tim (Thủ thuật loại 1),"333,000"
Chọc dò dịch não tuỷ (Chưa bao gồm kim chọc dò) (Thủ thuật loại 2),"145,000"
Sinh thiết thận dưới hướng dẫn của siêu âm (Thủ thuật loại 1),"3,600,000"
Thay transfer set ở bệnh nhân lọc màng bụng liên tục ngoại trú (Thủ thuật loại 1),"665,000"
Chọc dò dịch ổ bụng xét nghiệm,"290,000"
Chọc tháo dịch ổ bụng điều trị,"290,000"
Chọc tháo dịch ổ bụng điều trị [dưới hướng dẫn của siêu âm],"436,000"
Siêu âm can thiệp - Chọc dịch ổ bụng xét nghiệm (Thủ thuật loại 2),"436,000"
Chọc hút tế bào cơ bằng kim nhỏ (Thủ thuật loại 3),"152,000"
Chọc hút tế bào xương bằng kim nhỏ (Thủ thuật loại 3),"151,000"
Chọc hút tế bào phần mềm bằng kim nhỏ (Thủ thuật loại 3),"151,000"
Chọc hút tế bào phần mềm dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Chọc hút tế bào hạch dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Chọc hút tế bào cơ dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Chọc hút tế bào xương dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Chọc hút tế bào khối u dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Hút dịch khớp gối dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Hút dịch khớp khuỷu dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Hút dịch khớp vai dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Hút nang bao hoạt dịch dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,193,000"
Sinh thiết tuyến nứớc bọt (Thủ thuật loại 3),"300,000"
Sinh thiết màng hoạt dịch dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,568,000"
Sinh thiết xương dưới hướng dẫn của siêu âm (Thủ thuật loại 2),"1,176,000"
Đặt catheter động mạch [Đặt catheter động mạch quay] (Thủ thuật loại 1),"1,334,000"
Hút áp lực âm (V.A.C) liên tục trong 24h điều trị vết thương mạn tính [TT loại 1],"600,000"
Hút áp lực âm (VAC) trong 48h điều trị vết thương mạn tính [TT loại 3],"900,000"
Đặt ống thông tĩnh mạch trung tâm sơ sinh (Thủ thuật loại 1),"1,334,000"
Chọc dò tủy sống sơ sinh (Chưa bao gồm kim chọc dò) (Thủ thuật loại 1),"133,000"
Dẫn lưu màng phổi sơ sinh (Thủ thuật loại 1),"3,330,000"
Thay canuyn (Thủ thuật loại 2),"712,000"
Sinh thiết vú dưới hướng dẫn siêu âm [TT loại 1],"2,660,000"
Sinh thiết lách dưới hướng dẫn siêu âm [TT loại 1],"2,660,000"
Sinh thiết thận dưới hướng dẫn siêu âm [TT loại 1],"2,660,000"
Sinh thiết tuyến giáp dưới hướng dẫn siêu âm [TT loại 1],"2,660,000"
Sinh thiết phần mềm dưới hướng dẫn siêu âm [TT loại 2],"2,660,000"
Sinh thiết tiền liệt tuyến qua trực tràng dưới hướng dẫn siêu âm [TT loại 1],"2,660,000"
Chọc hút tế bào tuyến giáp dưới hướng dẫn siêu âm (Thủ thuật loại 1),"1,334,000"
Chọc hút hạch (hoặc u) dưới hướng dẫn siêu âm (Thủ thuật loại 1),"1,334,000"
Chọc nang tuyến giáp dưới hướng dẫn siêu âm (Thủ thuật loại 1),"1,334,000"
